城市,关键字,职位名称,反馈率,公司名称,职位月薪,工作地点,公布时间,职位链接,岗位职责,技能要求,公司地址,保存时间,公司地点,公司性质,公司规模,工作经验,学历要求,职业薪水
北京,数据挖掘,数据挖掘工程师,,玫瑰视界(北京)网络科技有限公司,20001-30000,北京-朝阳区,最新,http://jobs.zhaopin.com/510459422250280.htm,,,北京市朝阳区望京街10号望京SOHOT3B座2305,2018-03-18,北京-朝阳区,民营,100-499人,3-5年,本科,20001-30000元/月
北京,数据挖掘,中级数据挖掘工程师,,北京轻松筹网络科技有限公司,18000-30000,北京-东城区,最新,http://jobs.zhaopin.com/208628781250635.htm, 岗位职责1.负责用户画像和智能推荐系统的算法开发，以及相关模块的设计和实现。2.分析用户的基本属性和行为轨迹，并预测用户的潜在特性和行为。3.根据用户画像进行用户分群，并进行相关的精准推荐。 ,1.计算机相关专业，本科及以上学历，3年以上数据挖掘相关工作经验。2.具有良好的逻辑分析能力、沟通能力和团队合作意识。3.熟悉常用的推荐算法，理解主流的监督式机器学习模型。4.参与过用户画像系统和推荐系统从0到1的构建。5.过硬的数据清洗和处理技能，深刻理解相关要义。6.扎实的编程技能，熟悉Java、Python和Scala等语言。7.熟悉MySQL、Redis等数据库。8.有较强的执行力以及分析问题和解决实际问题的能力。 加分技能1.有大规模推荐系统的研发经验。2.有处理海量实时数据和离线数据的经验。3.参与过用户画像系统和推荐系统从1到10的构建。4.熟悉sklearn、TensorFlow、NLTK等机器学习框架者。5.熟悉Hadoop、Spark、HBase、Hive、Kafka、Storm等计算平台和工具。6.掌握机器学习、深度学习、图像识别、自然语言处理中的一项或多项。,东城区东直门北小街歌华大厦B座10层1021室,2018-03-18,北京-东城区,民营,100-499人,3-5年,本科,18000-30000元/月
北京,数据挖掘,数据挖掘工程师,99%,创维集团有限公司,10000-17000,北京,招聘中,http://jobs.zhaopin.com/366234122250968.htm,1.高效按时完成数据挖掘任务。2.不断迭代算法模型，保证算法模型作用到业务系统到效果提升；按提升百分比考核。3.根据业务方运营，产品需求，制定数据挖掘和分析方法，并按时完成。4.完成用户画像、推荐、广告业务到核心模型搭建，并依据业务迭代需求不断修正、优化；保证业务功能到实现和效果预估。,1、精通C++/Java/scala，有较强的工程能力，熟悉常用算法和数据结构；2、熟悉互联网广告的基础知识与理论（比如拍卖理论，投放决策机制），掌握计算广告或推荐的重要技术点（比如CTR预估，实时竞价和精准投放，用户兴趣建模，查询扩展，协调过滤等）；3、熟悉分类、聚类、特征筛选及降维等常用数据挖掘技术；熟悉常见机器学习技术；熟悉常用推荐算法；4、有页面分析、自然语言处理、用户行为挖掘等经验的优先。,北京市海淀区海淀黄庄,2018-03-18,北京,民营,1000-9999人,1-3年,本科,10000-17000元/月
北京,数据挖掘,WXG08-122 微信推荐数据挖掘算法工程师,,深圳腾讯计算机系统有限公司,面议,北京,最新,http://jobs.zhaopin.com/120072290295717.htm,负责用户兴趣标签的提取挖掘负责用户人群挖掘和协同挖掘；负责第三方用户行为分析和画像挖掘；负责用户行为数据分析及新技术点孵化；负责海量用户数据挖掘算法的研究应用。,计算机相关专业硕士及以上学历，两年以上的互联网工作经验；熟练掌握C/C++，Java，python等编程语言，熟练使用linux环境；熟悉常用的自然语言处理、机器学习、数据挖掘算法，并有相关项目经验；参与过搜索引擎、推荐系统、对话系统和广告系统等线上系统者优先；参与过知识图谱、排序、点击率预估、语义匹配等模块的优先；责任心强，积极主动，勇于接受挑战，具有良好的团队合作和沟通能力。,,2018-03-18,北京,民营,10000人以上,无经验,,
北京,数据挖掘,OMG097-数据挖掘工程师(北京）,,深圳腾讯计算机系统有限公司,面议,北京,最新,http://jobs.zhaopin.com/120072290288496.htm,从事视频相关的数据挖掘和分析工作,计算机、统计、数学、信息技术等相关专业，硕士及以上学历；3年以上工作经历；具有丰富的数据挖掘项目操作经验，熟悉常见的数据挖掘分类、聚类、推荐相关基础算法；具有较强编程能力，熟练使用至少一种脚本语言（python/shell等），有C++开发经验，熟悉linux开发环境，有DeepLearning相关经验优先；较好的沟通能力，能快速理解业务，对数据敏感，并能主导项目的进度，保证团队产出。优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情；,北京,2018-03-18,北京,民营,10000人以上,3-5年,硕士,
北京,数据挖掘,SA-腾讯社交广告数据挖掘工程师（北京）,,深圳腾讯计算机系统有限公司,面议,北京,最新,http://jobs.zhaopin.com/120072290289010.htm,负责针对特定的广告行业需求，基于大规模用户数据，对用户兴趣、偏好进行数据挖掘和分析；负责挖掘广告主感兴趣的人群，协助广告主在广点通系统中进行广告定向投放；负责通过数据分析追踪广告投放效果，推动特定广告行业的效果优化；分析用户社交行为，对社交广告的传播算法做出优化；研究广告投放效果分析，建设智能投放分析系统。,本科及以上学历，硕士、博士优先，2年以上相关工作经验；具备扎实的数据结构和算法功底，编码强悍；熟悉Linux开发环境，精通C/C++，熟悉Python、Java更好；有自然语言处理、机器学习知识背景，有实践经验更佳；有深度学习、搜索引擎、推荐系统相关技术经验者优先；有海量数据处理和并行计算开发经验者优先，如Hadoop、Storm、Spark等；优秀的分析问题、解决问题能力和团队合作意识。,北京,2018-03-18,北京,民营,10000人以上,1-3年,本科,
北京,数据挖掘,高级数据挖掘,,北京东奥华宇国际教育科技有限公司,30000-35000,北京-海淀区,最新,http://jobs.zhaopin.com/261047287250138.htm,1.负责建设、维护、优化基于Spark／Hadoop生态技术的大数据集群和计算框架；2.通过提供平台化的计算框架，支撑海量数据分析、数据挖掘、机器学习等工作；3.负责数据服务平台架构的系统设计和调优；4.关注开源技术动态，预研、评测大数据生态新技术，推动集群技术架构持续更新；5.对公司内的产品进行算法建模。数据模型，对各数据指标的计算和分析，提供多维度海量数据查询支持；6.培养并带领初级工程师，进行技术设计、代码编写的指导和评审；,1.计算机、信息系统、数学或相近专业本科以上学历，4年以上大数据研发经验；2.精通java/python中一门语言，精通SparkSql/Hadoop生态并有3实战经验，包括但不限于Hadoop(HDFS/MapReduce/Hive/Hbase/impala)、Spark、Kafka的使用等，能够熟练安装、配置、部署和优化大型Hadoop集群系统；3.熟悉聚类、分类、回归、图模型等机器学习算法，对常见的核心算法理解透彻，有实际建模经验；4.熟悉整个大数据的完整处理流程，包括数据的采集、清洗、预处理、存储、分析挖掘和数据可视化，能够设计、开发平台化数据产品；5.有优秀的业务理解能力，对数据敏感；做过OLAP，OLTP相关工作者优先；6.熟悉机器学习的相关的基础算法，对原理了解者优先；7.熟练Linux系统常用命令与shell脚本语言；,北京市海淀区中关村南大街甲18号院1-4号楼7层A座07-7A-02,2018-03-18,北京-海淀区,民营,500-999人,3-5年,本科,30000-35000元/月
北京,数据挖掘,数据挖掘工程师,99%,北京位来小猎科技有限公司,6001-8000,北京-海淀区,招聘中,http://jobs.zhaopin.com/614535884250023.htm,1、根据公司需要，在各大网站发布职位信息。2、调查公司所需人才的外部人力资源存量与分布状况，并进行有效分析，对招聘渠道实施规划、维护、拓展，保证人才层次丰富、质量高，确保招聘渠道能有效满足公司的用人需求。3、搜集简历，对简历进行分类、筛选，汇总。4、负责招聘广告的撰写，招聘网站的维护和更新，以及招聘网站的信息沟通。5、总结招聘工作中存在的问题，提出优化招聘制度和流程的合理化建议，完成招聘分析报告。6、负责建立企业人才储备库，做好简历管理与信息保密工作。,1、财务，会计，经济等相关专业大专及以上学历；2、熟悉现金管理及银行结算，财务软件操作；3、熟练运用用友办公自动化软件及相关财务软件；4、掌握基本财务知识，熟悉财务管理制度。福利情况1、创业公司晋升速度快晋升通道清晰畅通，具体看能力（晋级快）2、创业公司待处理事务多，锻炼全面，可以快速学习提升自己（个人提升快）3、周末双休4、住宿补贴（房租自己出500剩下的公司补）5、入职就上五险一金（五险一金）6、扫地僧谈话机会（几位老板话痨）7、绩效奖（能者多得！！！）8、6000底薪职能类别统计员财务助理/文员 数据统计员数据挖掘师数据采集关键字出纳员财务会计助理财务审计税务会计助理会计文员统计员,北京市朝阳区安定路39号1幢11层1108B室,2018-03-18,北京-海淀区,民营,20-99人,,不限,6001-8000元/月
北京,数据挖掘,数据挖掘技术经理,83%,深圳索信达数据技术股份有限公司,30000-50000,北京,招聘中,http://jobs.zhaopin.com/150677410250468.htm,1、模型应用。通过机器学习算法、统计模型盘活存量客户，实现存量客户价值经营、贷中风险控制等，为业务创造价值。2、洞察业务。通过对数据的敏锐洞察，深入挖掘客户潜在价值和需求，推动公司业务发展。3、决策支持。为公司各业务部门提供贷中的数据支持。4、体系建设。参与数据挖掘体系建设，为客户价值经营提供便捷的工具和系统支持。5、项目支持。为公司的风险政策分析、风险定价、客户挽留、市场营销策略等重点项目提供支持。6、团队管理。协助团队负责人管理团队。,1、硕士学历，数理统计、计算机等专业优先（优秀本科生可考虑）。2、熟悉主流的统计模型、机器学习算法，并且有过项目实践者优先，了解深度学习更佳。3、3年以上工作经验，含2年以上消费信贷行业数据分析经验，有一定管理团队经验者优先。4、精通一门编程语言，熟悉运用SAS、SQL或Python更佳。5、逻辑严谨，具备一定的数据分析能力与执行力，沟通能力良好，愿意理解业务场景。,北京市朝阳区光华路9号SOHO,2018-03-18,北京,上市公司,100-499人,3-5年,本科,30000-50000元/月
北京,数据挖掘,数据挖掘工程师,,有利网,20000-35000,北京-海淀区,招聘中,http://jobs.zhaopin.com/499394524252004.htm,1、基于用户信贷表现数据制定有效的贷后催收策略，提升催收效率和有效性；2、使用行为数据、文本数据、关系数据等对用户进行深入分析，构建用户画像，用户关系网络等工具，持续优化用户风险评估模型、用户价值模型等；3、负责组建智能催收团队，有能力带领团队将技术手段在业务上进行落地实践。,1、计算机，数学，通信等相关专业本科及以上学历；2、两年以上机器学习及算法工程师工作经验，具有完整的机器学习、数据挖掘相关项目经验；3、具有深度学习，NLP，复杂网络分析等经验优先；4、具有较强的工程编码能力，熟悉python/java等语言，对算法，数据结构有较好的理解；5、良好的沟通和团队协作能力，对新技术有探索兴趣，乐于分享；6、目标导向的工作态度，以及使命必达的职业素养。,海淀区中关村丹棱街甲1号互联网金融中心24层,2018-03-18,北京-海淀区,其它,1000-9999人,1-3年,本科,20000-35000元/月
北京,数据挖掘,数据挖掘工程师,70%,北京所问数据科技有限公司,30001-50000,北京,最近,http://jobs.zhaopin.com/345501633250077.htm,,1、本科以上学历，扎实的机器学习、数据挖掘、统计学理论基础；有统计、应用数学、金融等相关专业背景优先；2、精通常见机器学习算法（如逻辑回归、SVM、神经网络、决策树、贝叶斯等），有实际建模经验，掌握深度学习算法优先；3、具有扎实的计算机操作系统、数据结构等编程基础，精通至少一门编程语言例如JAVA/python/R等；4、熟悉Map-Reduce模型，对Hadoop、Spark、Storm等大规模数据存储与运算平台有实践经验优先。5、熟悉NoSQL数据库，有mongodb数据库使用经验者优先。注本岗位工作时间为996、不能接受加班的请慎投！,北京市朝阳区望京soho,2018-03-18,北京,民营,20-99人,1-3年,本科,30001-50000元/月
北京,数据挖掘,数据挖掘高级经理(038065),,京东金融,面议,北京-大兴区,招聘中,http://jobs.zhaopin.com/192921312308416.htm,1、负责面向应用场景，以用户行为数据、交易数据挖掘目标人群，为公司决策提供支持； 2、利用统计分析、机器学习等方式建立数据模型，针对用户行为建模，为数据营销进行基础支持； 3、结合业务进行探索，并建立分析挖掘主题，通过建模对业务数据进行分析挖掘。,1、本科以上学历，统计、数学、计算机相关专业，三年以上数据挖掘经验； 2、熟练使用如sql、hive等数据库工具，精通python或R，熟练掌握统计理论以及机器学习理论，熟悉常用数据挖掘方法分类、聚类、回归等，有机器学习的实践经验；3、对业务数据分析有较高敏感度和逻辑性，热爱数据分析工作，责任心强，出色的执行和沟通能力，能够承受较大工作压力。 更多职位动态，敬请关注微信公众号“京东金融招聘”,北京市大兴区经海路亦庄京东总部A座,2018-03-18,北京-大兴区,外商独资,1000-9999人,3-5年,本科,
北京,数据挖掘,数据挖掘工程师(037488),,京东金融,面议,北京-大兴区,招聘中,http://jobs.zhaopin.com/192921312307995.htm,1、对电商、金融等多维度的数据做挖掘分析，并以画像、评分、算法的方式反馈至各场景，解决市场营销、信用风控等方面的实际问题；2、供应链金融业务需求相关的商业理解、数据处理、特征提取、机器学习、评估反馈等环节涉及的工作；3、内外部供应链客户的信用与反欺诈模型研究，包括规则系统、逻辑回归、集成学习、深度学习等多种模型在对公信贷各环节中的探索与落地；4、企业图谱的建设，探索企业、商品、用户之间的关联，通过关系网络建模做企业信用资质评估和风险传导的研判；5、行业知识图谱及知识库创建的研究应用，如自动客服、智能投顾、舆情监控、信用风控等；6、数据与模型技术的产品化，提炼建模工作的精华，以服务或产品的形式传承进化，满足更为广泛的需求与市场，建设信用风控的智能决策引擎；7、对外合作项目对应的联合建模事项。,1、熟悉常用的数据挖掘算法与基本原理，并有一定的算法实现和优化能力；2、2年+机器学习方向的研究或工作经验，在NLP、深度学习、图计算等某一方向有较为深入的理解与应用经验优先；3、扎实的编程能力，C++，Java，Scala，Python，R等至少掌握一种；4、有信贷、金融、风控、理财等相关领域的数据挖掘与应用经验；5、熟悉深度学习，在图片、语音、文本、日志等至少一个方面做过研究与应用，有TensorFlow，Caffe，Keras等开发经验，优先；6、熟悉图计算相关的算法与工具，PageRank、最短路径、社群发现、neo4j、graphx等，优先；7、有大数据平台的建模与开发经验优先，熟悉Spark/Hadoop等平台的应用，优先；8、较好的沟通表达能力，较好的团队合作意识，较好的英文读写能力。更多职位动态，敬请关注微信公众号“京东金融招聘”,北京市大兴区亦庄京东大厦,2018-03-18,北京-大兴区,外商独资,1000-9999人,1-3年,本科,
北京,数据挖掘,数据挖掘工程师,,京东集团,面议,北京,招聘中,http://jobs.zhaopin.com/192921312309890.htm,岗位职责1.负责业务数据和项目相关需求的收集、整理和维护（e.g.线上广告精准营销）2.海量数据整合分析，数据建模与优化，挖掘潜在数据信息，为商业分析与决策提供数据支持3.负责日常用户数据分析（e.g.符合营销需求的人群包大小、分布；广告点位流量预估；用户行为分析，关联分析等），通过数据对人群进行分类整合，深度挖掘4.与BI、数据部合作，建立、维护相关的应用层数据表；针对部门所需的日常经营分析表，提供自动化解决方案,1.大学本科以上学历，计算机科学、数学、软件工程、统计、信息系统相关背景优先，硕士优先2.3-5年大数据研发挖掘经验，1-2年互联网/广告/快销/金融/地产行业分析经验3.熟悉Hadoop生态圈，熟练掌握Hive/Scala开发，Hive/Spark调优，深入理解HDFS/Hive/Spark/Impala/Hbase/Kafka等项目4.熟悉常见的统计和机器学习算法（回归，决策树，提升，SVM，神经网络），熟悉Python/R优先      5.熟悉数据仓库构架，完整的数据采集，清洗，预处理，存储，分析挖掘过程经验6.理解研发成果对业务、用户的影响，基于客户需求进行快速迭代7.与业务、数据分析师、研发、产品经理等多元化团队成员沟通协作8.强烈的责任心，工作细致，有条理，善于学习和自主学习的能力，具有良好的团队合作精神，能够承担一定的工作压力，较强的逻辑分析能力和文字表达能力,上海市长宁区淞虹路明基商务广场,2018-03-18,北京,外商独资,20-99人,1-3年,本科,
北京,数据挖掘,数据挖掘专家(040025),,京东商城总部技术,面议,北京,招聘中,http://jobs.zhaopin.com/192921312310068.htm,1.负责对无人仓业务相关数据开展探索性和深度分析，包括对数据的提取、整理、汇总，撰写分析报告； 2.根据业务需求，通过建立统计学习/机器学习模型，开展专题研究，求解模型，改进现有算法、模型； 3.通过模型对相关业务数据进行预测，包括对硬件设备、入库、在库、出库、订单、商品等。,1.在计算机科学/统计/数学/工程学/管理科学相关全日制统招硕士及以上学历，有扎实的编程和数学统计基础，3年以上数据挖掘工作经验； 2.至少熟练使用Python、R、Matlab、SAS中的一种，熟悉SQL； 3.熟练掌握时间序列分析、回归、分类、聚类、关联规则等机器学习算法，有结构化数据挖掘、建模经验。,北京市大兴区亦庄经济开发区朝林广场A座,2018-03-18,北京,外商独资,1000-9999人,3-5年,硕士,
北京,数据挖掘,数据挖掘工程师(017132),,京东金融,面议,北京,招聘中,http://jobs.zhaopin.com/19292131290295271000.htm,1、基于京东体系海量数据，利用算法挖掘数据内在的模式和特征，发现潜在规律，建立数据挖掘算法并优化；2、负责将算法与海量的实际业务数据结合，并持续维护算法的有效性；3、基于挖掘结果总结有价值信息，为业务决策、管理等提供数据支持；4、支持数据分析师的数据模型工作。,1、计算机、统计学、数学、数理统计等相关专业，本科以上学历，3年以上相关工作经验； 2、熟练掌握一种编程语言R，C/C++、java、python、perl等； 3、熟悉Hadoop等至少一个分布式框架，了解MapReduce基本原理，具备分布式平台处理海量数据的项目经验；4、对统计学和数据挖掘算法原理有较为深刻的理解，熟悉决策树、聚类、逻辑回归，关联分析、SVM，贝叶斯等数据挖掘算法优先；5、有用户行为分析、用户建模、业务建模、数学建模经验优先；6、良好的逻辑分析能力、分析问题和解决问题的能力，对数据敏感，自我学习驱动能力强，较强责任心；7、具备良好的团队协作意识、时间意识、沟通能力，能够承担工作压力。更多职位动态，敬请关注微信公众号京东金融招聘。,北京亦庄,2018-03-18,北京,外商独资,1000-9999人,5-10年,本科,
北京,数据挖掘,高级数据挖掘工程师(017116),,京东金融,面议,北京,招聘中,http://jobs.zhaopin.com/19292131290295265000.htm,1、基于京东海量的数据基础，通过机器学习等手段，优化现有风控、反欺诈、账户安全体系，精确识别经过层层伪装的恶意行为，打造具备良好用户体验的数据产品体系；2、深入地挖掘分析京东电商、消费金融、京东支付的客户属性及行为数据，量化客户类型行为特征；3、深入地分析各类风险案件，设计并实现反欺诈、账户安全场景下的风险评价模型；4、研究量化客户的关联类型、关联客户的距离。,1、硕士以上学历，较强的计算机、数学和统计学背景；2、扎实的理论和算法基础，能够在Spark环境下快速高效的实现常用机器学习模型和算法；3、拥有模块化编程思想，有大型数据挖掘项目经验者优先；4、拥有大规模数据处理和分析经验者优先；5、良好的学习意愿和学习能力，能够快速掌握工作所需技能，对海量数据在金融场景下的应用感兴趣。更多职位动态，敬请关注微信公众号京东金融招聘。,北京亦庄,2018-03-18,北京,外商独资,1000-9999人,3-5年,硕士,
北京,数据挖掘,数据挖掘专家,,九次方大数据信息集团有限公司,25000-35000,北京-海淀区,招聘中,http://jobs.zhaopin.com/355609911255165.htm, 1、基于海量业务数据，制定多维度获取相关数据的策略； 2、通过对数据和业务的挖掘，持续给出优化、升级方案 , 1、统计学、应用数学、计算机等相关专业本科及以上学历，5年以上数据算法相关工作经验； 2、熟悉聚类、决策树、回归、朴素贝叶斯算法等算法，有实际的算法开发经验和建模经验优先； 3、精通至少一门编程语言，例如python/R/JAVA等； 4、逻辑思维能力较强，能独立思考和分析问题，善于将业务问题转化为数据挖掘模型； 5、对数据分析有强烈兴趣，有较强的学习能力，责任心强。,北京市海淀区王庄路1号清华同方科技广场D座西楼16层,2018-03-18,北京-海淀区,民营,500-999人,5-10年,本科,25000-35000元/月
北京,数据挖掘,数据挖掘工程师,56%,爱卡汽车网,15001-20000,北京-朝阳区,招聘中,http://jobs.zhaopin.com/210122813254103.htm,职位描述1.熟悉大规模数据挖掘、机器学习、自然语言处理、分布式计算、统计学、数据挖掘的算法和技术，并具备两年以上相关实际工作经验。2.对数据结构和算法设计有较为深刻的理解，有一定编程能力（Python/Java）。3.优秀的分析和解决问题的能力，对挑战性问题充满激情，有较强的学习能力，并且能够快速实现数学模型。4.良好的团队合作精神，较强的沟通能力。5.用数据洞察汽车生活。,1.计算机、数学等相关专业本科以上学历2.熟悉数据挖掘、机器学习、推荐系统的理论（包括但不限于聚类、回归、决策树、PCA、LSA、LDA、DNN、协同过滤等4熟悉图像识别图计算语音识别基础理论，熟悉TensorFlow，Caffe，Deeplearning4j等深度学习框架3.扎实的数据结构和算法基础，熟练Java/Python/scala/R等开发语言之一及其他常用脚本语言。4.深入理解逻辑回归、决策树、协同过滤、贝叶斯等等常用数据挖掘算法。5.了解并熟悉使用Hadoop、Sparkmllib等相关大数据开源技术。6.具备优秀的逻辑思维能⼒，对解决挑战性问题充满热情，善于解决问题和分析问题；乐于沟通和技术分享，具有团队合作精神。,北京市朝阳区北四环中路27号盘古大观写字楼A座16F-17F,2018-03-18,北京-朝阳区,外商独资,1000-9999人,,本科,15001-20000元/月
北京,数据挖掘,软件研发工程师（数据挖掘方向）,51%,中国电子科技集团公司第十五研究所,6000-12000,北京,最近,http://jobs.zhaopin.com/140071262252208.htm,1、参与项目需求分析、软件架构设计；2、实时跟踪数据分析算法；3、实现各类数据挖掘算法，并投入使用；4、能够根据软件实际运行情况做算法优化。,1、计算机相关专业，本科及以上学历。3年以上相关工作经验；2、精通Python、熟练掌握Java或C++中的一种开发语言，有丰富的数据挖掘系统编程经验；3、对聚类、分类算法有较深的研究，能够根据业务需求选择合适的算法进行实现；4、熟悉OpenMP或类似并行计算开发框架，有实际项目经验者优先；5、熟悉Hadoop或Spark生态产品，熟悉Tensorflow或caffe开发框架；6、熟练掌握Linux系统；7、具备机器学习、深度学习和增强学习相关领域知识，有实际项目开发经验者优先；8、具备团队合作精神，积极的工作态度和较强的责任心，良好的沟通能力。,北京市海淀区北四环中路211号,2018-03-18,北京,事业单位,1000-9999人,3-5年,本科,6000-12000元/月
北京,数据挖掘,数据挖掘工程师,,北京奇虎科技有限公司,面议,北京,招聘中,http://jobs.zhaopin.com/467717611259798.htm,1、大规模日志分析、挖掘和建模2、为业务推广、产品策略的改进提供数据分析支持3、用户画像、用户兴趣建模,1、精通各项数据挖掘技术以及相关机器学习技术(例如SVM、贝叶斯分类器、聚类、分类)，并能针对不同的业务需求使用不同的算法实现大数据的挖掘工作；2、熟悉Linux/UNIX系统，熟悉Linux/UNIX平台的C/C++/PHP/Golang/Python等一种或多种编程；3、分布式计算平台的使用（例如Hadoop、Storm等）或大数据处理平台工具的使用与开发；4、善于分析业务，能将复杂的业务需求转化为数学模型，对大数据有热情；有以下经验者优先考虑1.熟悉Hadoop、HIVE、HBase等开源框架，熟悉数据可视化者优先；2.具有海量数据挖掘相关项目经验优先考虑。   ,北京,2018-03-18,北京,上市公司,1000-9999人,3-5年,本科,
北京,数据挖掘,数据挖掘/机器学习实习生,,北京奇虎科技有限公司,面议,北京,招聘中,http://jobs.zhaopin.com/467717611259513.htm,参与挖掘站点/网页特征，用机器学习/深度学习技术优化资源分配、数据抓取、rank基础特征抽取等,1、熟悉linux系统下的程序开发，掌握python/php/shell中至少1门语言；2、了解hadoop/spark分布式计算环境3、有机器学习、数据挖掘、推荐算法等相关领域经验者优先4、实习期3月以上,公司名称北京奇虎科技有限公司公司主页http//www.360.cn,2018-03-18,北京,上市公司,1000-9999人,1年以下,本科,
北京,数据挖掘,大数据部_数据挖掘工程师,,百度在线网络技术(北京)有限公司,15001-20000,北京,最近,http://jobs.zhaopin.com/000147543293811.htm,-负责大数据O2O生态下的数据挖掘，为零售等传统行业赋能-从事线上线下采集的数据的挖掘、数据分析方向研发工作-从海量的数据中挖掘用户行为特征-同时对给定人群结合业务场景进行分析及优化,-计算机或相关专业本科以上学历-扎实的计算机基础，熟悉C/C++/python开发-1年以上数据挖掘/机器学习研发工作经验-有较强创新能力，乐于接受有挑战性的工作-喜欢数据挖掘方向-有很强的学习能力，有主动性和责任心，能承担压力，团队合作意识强-有hadoop使用经验/机器学习经验者优先,百度科技园,2018-03-18,北京,上市公司,10000人以上,,本科,15001-20000元/月
北京,数据挖掘,商业基础平台部_高级数据挖掘工程师,,百度在线网络技术(北京)有限公司,15000-30000,北京,最近,http://jobs.zhaopin.com/000147543293816.htm,-负责百度商业产品的设计和开发-研究搜索相关技术-不局限于改写，纠错，语义相似度计算，文本挖掘等技术-研究自动问答相关技术，不局限于问答知识库，问答触发、排序等技术,-精通python、c++-有nlp和机器学习相关技术的优先-有自动问答相关项目经验优先-本科以上学历,百度科技园1号楼,2018-03-18,北京,上市公司,10000人以上,,本科,15000-30000元/月
北京,数据挖掘,数据挖掘工程师J10126,99%,北京百分点信息科技有限公司,10001-15000,北京,招聘中,http://jobs.zhaopin.com/279606915251948.htm,1.对于海量数据的进行大规模特征提取和数据挖掘;2.使用统计学方法、挖掘算法，构建有效且通用的数据模型，为产品改进、营销推广提供数据支持;3.解决海量数据离线及实时处理中遇到的难题，保证系统的鲁棒性、实效性。,1.一年以上数据挖掘经验优先，计算机、软件工程、电子信息等相关专业;2.具备良好的编程能力，熟练掌握Java、Python、R等一门脚本语言；3.熟悉分布式计算技术，例如Spark、Hadoop框架;4.扎实的数据挖掘算法（如分类、聚类、回归、关联规则、神经网络等），并具备相关项目经验;5.有文本挖掘、自然语言处理方面经验者加分。,北京市朝阳区北辰西路8号院2号楼北辰世纪中心A座16层,2018-03-18,北京,外商独资,500-999人,,不限,10001-15000元/月
北京,数据挖掘,数据挖掘（senior）-北京-02363,,博彦科技股份有限公司,15000-30000,北京,招聘中,http://jobs.zhaopin.com/000163976261823.htm,作为技术带头人带领数据科学团队进行数据项目研发利用机器学习算法和工具建立和创建可行解决方案建立通用化解决方案和工具将客户需求转换成技术任务，建立数据展示模型，展示项目效果对用户数据进行分析，挖掘，整理和清理发表技术论文和申请技术专利,1.3年以上经验，计算机/数学/统计学专业硕士及以上学历2.深刻理解机器学习理论和算法，机器学习应用研发经验3.熟悉下列至少一种脚本语言Python，R，Scalar4.熟悉Unix，Linux环境下开发，熟悉大数据分析系统Hadoop（HIVE，Scoop，Pig，Mahout），Spark(Streaming，MLLib)5.熟悉数可视化工具的使用（PowerBI，Tableau，D3，etc.）6.乐于探索，学习能力、团队协作能力强加分项•计算机/数学/统计学专业博士毕业•有NoSQL(HBase，MongoDB)，GraphDB等开发使用经验•有Java、C#或其他主流编程语言开发经验职位概述公司自主研发人工智能方向产品资深架构师（清华背景，多年微软工作经验）合作指导，优秀的中美技术团队，总部办公氛围很好，薪资可谈,北京市海淀区西北旺东路10号院7号楼博彦科技大厦,2018-03-18,北京,上市公司,10000人以上,3-5年,硕士,15000-30000元/月
北京,数据挖掘,广告反作弊数据挖掘工程师,,北京字节跳动科技有限公司,25000-50000,北京,最近,http://jobs.zhaopin.com/469217519382144.htm,1、负责竞价广告及品牌广告反作弊系统的系统设计及策略优化；2、通过海量数据，分析与挖掘各种潜在关联，从而不断优化反作弊效果，更好地识别作弊流量，保障客户利益和公司长远健康发展；,1、计算机或安全相关专业本科及以上学历；2、熟悉机器学习、数据挖掘、数据分析、分布式计算至少某一方面，有较深的理论研究和实践经验3、精通至少一门编程语言，熟练运用各种常用算法和数据结构，有独立的实现能力4、有互联网相关反作弊工作经验者优先；5、具备优秀的逻辑思维能力，对解决挑战性问题充满热情，善于解决问题和分析问题；6、良好的团队合作精神，较强的沟通能力和学习能力；7、有数据分析及数据挖掘相关工作经验者优先。,北京市海淀区北三环西路43号中航广场,2018-03-18,北京,民营,10000人以上,1-3年,本科,25000-50000元/月
北京,数据挖掘,数据挖掘,,美团点评,面议,北京,招聘中,http://jobs.zhaopin.com/383625322319089.htm,对接餐饮收银业务需求，为餐饮商家提供会员营销、经营成本优化、菜品推荐等服务基于海量数据，运用数据挖掘/机器学习的理论和方法，以实际业务应用为导向，产生应用价值深刻理解数据本质，不断完善和优化算法，进行核心策略的研究及开发,熟悉常用机器学习和数据挖掘算法，对算法的优缺点及适用场景有自己的见解熟悉Linux工作环境，熟悉Java开发，熟悉Python/Shell等脚本语言熟悉Hadoop/Spark/Storm/Hive等分布式计算技术，具有海量数据处理经验较强的业务理解和分析能力，具备利用算法解决复杂商业问题的能力踏实、好学，较强的沟通能力，良好的团队协作精神,北京市朝阳区望京东路4号恒基伟业C座,2018-03-18,北京,合资,10000人以上,3-5年,本科,
