城市,关键字,职位名称,反馈率,公司名称,职位月薪,工作地点,公布时间,职位链接,岗位职责,技能要求,公司地址,保存时间,公司地点,公司性质,公司规模,工作经验,学历要求,职业薪水
北京,推荐算法,AI 人工智能定岗生,80%,福建滴咚共享科技股份有限公司,8000-16000,北京,最近,http://jobs.zhaopin.com/286304536250279.htm,1、利用深度学习技术进行前沿人工智能技术研发；2、机器学习平台的选型，参与框架搭建，开发及优化；3、完成机器学习/深度学习/人工智能相关算法实现，算法优化和性能评估；4、进行特征挖掘、标签抽取、模型优化、算法评估等工作；5、参与推荐系统、广告系统的算法及架构优化；6、参与核心代码的书写，解决项目开发过程中的重大技术问题。,1、统招本科及以上学历，计算机、统计、数学相关专业；2、熟悉数据结构和算法，熟练使用python/java/scala一种或多种；3、对机器学习算法有强烈的兴趣，乐于进行深入的研究和探索。具备较强的逻辑分析能力、解决问题的能力，善于学习新事物；4、了解深度学习，模式识别、机器学习、数据挖掘基本算法，有相关项目经验优先；5、有AI相关工作经验者优先；6、接受优秀应届毕业生。,福建省福州市闽侯县上街镇海西高新科技园万福中心2号楼5层,2018-03-18,北京,民营,20-99人,,本科,8000-16000元/月
北京,推荐算法,Java技术专家,80%,北京海德康健信息科技有限公司,20001-30000,北京,最近,http://jobs.zhaopin.com/CC522006924J00023095914.htm,1、负责公司核心业务服务端设计、研发；2、结合产品业务需求，解决用户需求痛点。,-扎实的Java基础和JVM原理掌握，熟稔多线程、集合、IO等基础技术；-熟悉TCP、HTTP、常用开源RPC通信框架等基本协议；-熟悉用过的开源产品以及了解其实现原理和运行机制，如Netty、Tomcat、Spring、Druid等；-熟练掌握缓存、多线程、消息机制以及高性能系统的设计编码以及性能调优工作；-熟悉常用设计模式、各种常规基础算法，有搜索，推荐等系统相关经验者优先；-熟练掌握Unix/Linux操作系统，可熟练运用常用命令，能够根据业务需要快速编写shell脚本；-学习能力强，喜欢研究和尝试前沿技术，并从技术趋势和思路上能影响技术团队；-较强客户沟通和理解能力、良好的团队协作、计划和创新能力；,北京海淀区马甸东路17号金澳国际大厦1505,2018-03-18,北京,民营,20-99人,5-10年,本科,20001-30000元/月
北京,推荐算法,商务搜索智能交互部_产品策略工程师,,百度在线网络技术(北京)有限公司,20000-35000,北京,招聘中,http://jobs.zhaopin.com/000147543293714.htm,-发现和总结百度付费搜索（凤巢）系统问题，并给出解决方案，带来产品功能的创新-结合凤巢产品特性，在已有技术和选型上改良，加速产品的成功-采用合适的技术，解决在线广告产品的技术难题，消除对产品的不利影响-挖掘产品中存在的问题，并能够持续优化，提升凤巢整体的转化效果-提高在线广告的相关度、用户体验、投放效果及变现能力-应用机器学习等尖端技术，针对海量信息建模，挖掘潜在商业价值,-计算机或相关专业硕士以上学历-良好的逻辑思维能力，和数据敏感度，能能够从海量数据中发现有价值的规律-优秀的分析和解决问题的能力，对挑战性问题充满激情-良好的团队合作精神，较强的沟通能力-良好的技术领导能力，有能力开辟一个产品技术方向，带动和引导一个技术方向的规划、研发-熟悉C/C++语言编程，对数据结构和算法设计有较为深刻的理解具备以下能力之一-熟悉大规模数据挖掘、机器学习、分布式计算等相关技术，并具备多年的实际工作经验-具备大规模推荐系统的研发经验(推荐算法设计和实现/推荐系统评估方法研究)-具备自然语言处理、信息过滤、主题提取、分类聚类、个性化用户建模、文本挖掘等相关领域知识-具备机器学习理论、算法的研究和实践经验-具备搜索引擎、广告投放、反作弊相关技术的知识和经验-具备设计的业务模型框架，并铺以算法来达到业务目标的项目实践经验-具备理解业务，拆分业务指标逻辑关系的能力，并独立负责过有一定规模的产品方向的研发工作,科技园,2018-03-18,北京,上市公司,10000人以上,1-3年,本科,20000-35000元/月
北京,推荐算法,PHP开发工程师,,北京奇虎科技有限公司,面议,北京,招聘中,http://jobs.zhaopin.com/467717611259651.htm,团队介绍负责360导航主站、快言、360娱乐/购物/游戏等频道、通用服务的架构、研发、运维、保障层级扁平，同事Nice，技术氛围浓厚，拥抱新技术，倡导开源文化大流量&大数据&大平台，成长快速全面，发展空间大岗位职责负责Web服务端需求分析、架构设计、技术研发、上线运维、服务保障发现服务隐患，制定&实施技术解决方案，优化代码和架构构建高性能、高可用、弹性伸缩的大流量服务,计算机相关专业本科或以上学历，三年以上工作经验精通LNMP平台服务端开发，熟悉PHP主流框架的应用，熟练使用Go语言优秀的Mysql数据库设计&优化能力，熟练使用Redis、MongoDB等NoSQL的开发和设计良好的编码习惯和文档书写能力，代码结构清晰、命名规范、逻辑性强，主动Review和重构代码逻辑能力强，有责任心，注重团队合作，擅长沟通，积极主动热爱技术工作，勤于钻研，善于学习，乐于分享加分项有大流量系统架构、研发经验有运维相关经验，计算机基础扎实了解推荐算法，数据挖掘有Hadoop/Spark/Storm相关系统应用开发经验有ElasticSearch开发&调优经验，有爬虫开发&信息抽取/清洗/消重相关经验关注新技术，有开源作品   ,北京,2018-03-18,北京,上市公司,1000-9999人,3-5年,本科,
北京,推荐算法,商务搜索智能富媒体部_策略研发高级工程师,,百度在线网络技术(北京)有限公司,20001-30000,北京,招聘中,http://jobs.zhaopin.com/000147543293671.htm,-负责凤巢搜索feed广告、动态内容、智能展现、个性化交互等创新产品方向的基础算法和策略研发-基于亿万用户行为的数据挖掘、模型构建、策略效果分析和优化；洞悉用户兴趣需求，深挖潜在商业价值-负责基于网络的个性化推荐算法设计和实现-提高在线广告的相关度、用户体验、投放效果及变现能力,-计算机或相关专业硕士以上学历-良好的逻辑思维能力，和数据敏感度，能能够从海量数据中发现有价值的规律-优秀的分析和解决问题的能力，对挑战性问题充满激情-熟悉推荐算法、知识挖掘、机器学习建模、文本相关性分析等技术,上地十街十号百度大厦,2018-03-18,北京,上市公司,10000人以上,1-3年,本科,20001-30000元/月
北京,推荐算法,商务搜索架构部_机器学习/数据挖掘工程师,,百度在线网络技术(北京)有限公司,20000-40000,北京,招聘中,http://jobs.zhaopin.com/000147543293722.htm,-负责百度凤巢的算法改进-基于大规模用户行为，以效果为目标，建立并优化推荐系统的基础算法和策略-应用机器学习等尖端技术，针对海量信息建模，挖掘潜在商业价值-负责在线广告投放系统的核心技术创新与优化-提高在线广告的相关度、用户体验、投放效果及变现能力,-计算机或相关专业硕士以上学历-良好的逻辑思维能力，和数据敏感度，能能够从海量数据中发现有价值的规律-优秀的分析和解决问题的能力，对挑战性问题充满激情-良好的团队合作精神，较强的沟通能力-良好的技术领导能力，有能力开辟一个技术方向，带动和引导一个技术方向的规划、研发-熟悉C/C++语言编程，对数据结构和算法设计有较为深刻的理解具备以下能力之一-熟悉大规模数据挖掘、机器学习、分布式计算等相关技术，并具备多年的实际工作经验-具备大规模推荐系统的研发经验(推荐算法设计和实现/推荐系统评估方法研究)-具备自然语言处理、信息过滤、主题提取、分类聚类、个性化用户建模、文本挖掘等相关领域知识-具备机器学习理论、算法的研究和实践经验-具备分布式相关项目研发经验（如分布式存储/分布式计算/高性能并行计算/分布式cache等）-具备搜索引擎、广告投放、反作弊相关技术的知识和经验,百度科技园,2018-03-18,北京,上市公司,10000人以上,5-10年,硕士,20000-40000元/月
北京,推荐算法,商务搜索智能富媒体部_机器学习/数据挖掘工程师,,百度在线网络技术(北京)有限公司,20001-30000,北京,招聘中,http://jobs.zhaopin.com/000147543293659.htm,-负责百度凤巢的算法改进-基于大规模用户行为，以效果为目标，建立并优化推荐系统的基础算法和策略-应用机器学习等尖端技术，针对海量信息建模，挖掘潜在商业价值-负责在线广告投放系统的核心技术创新与优化-提高在线广告的相关度、用户体验、投放效果及变现能力,-计算机或相关专业硕士以上学历-良好的逻辑思维能力，和数据敏感度，能能够从海量数据中发现有价值的规律-优秀的分析和解决问题的能力，对挑战性问题充满激情-良好的团队合作精神，较强的沟通能力-良好的技术领导能力，有能力开辟一个技术方向，带动和引导一个技术方向的规划、研发-熟悉C/C++语言编程，对数据结构和算法设计有较为深刻的理解具备以下能力之一-熟悉大规模数据挖掘、机器学习、分布式计算等相关技术，并具备多年的实际工作经验-具备大规模推荐系统的研发经验(推荐算法设计和实现/推荐系统评估方法研究)-具备自然语言处理、信息过滤、主题提取、分类聚类、个性化用户建模、文本挖掘等相关领域知识-具备机器学习理论、算法的研究和实践经验-具备分布式相关项目研发经验（如分布式存储/分布式计算/高性能并行计算/分布式cache等）-具备搜索引擎、广告投放、反作弊相关技术的知识和经验,上地十街十号百度大厦,2018-03-18,北京,上市公司,10000人以上,1-3年,本科,20001-30000元/月
北京,推荐算法,商务搜索智能富媒体部_机器学习实习生,,百度在线网络技术(北京)有限公司,2001-4000,北京,招聘中,http://jobs.zhaopin.com/000147543293668.htm,-基于大规模用户行为，以效果为目标，建立并优化推荐系统的基础算法和策略-应用机器学习等尖端技术，针对海量信息建模-挖掘潜在商业价值-负责在线广告投放系统的核心技术创新与优化-提高在线广告的相关度、用户体验、投放效果及变现能力,-良好的逻辑思维能力，和数据敏感度，能能够从海量数据中发现有价值的规律-具备大规模推荐系统的研发经验(推荐算法设计和实现/推荐系统评估方法研究)-对AI、机器学习感兴趣，并有一定的理论和实践背景-具备良好的数据敏感度和大规模数据处理能力-优秀的分析和解决问题的能力，对挑战性问题充满激情-具备良好的团队合作精神，较强的沟通能力，具备良好的技术领导能力,上地十街十号百度大厦,2018-03-18,北京,上市公司,10000人以上,无经验,本科,2001-4000元/月
北京,推荐算法,商务搜索智能富媒体部_广告策略研发高级工程师,,百度在线网络技术(北京)有限公司,20001-30000,北京,招聘中,http://jobs.zhaopin.com/000147543293677.htm,-负责凤巢搜索广告变现策略，包括动态内容、智能展现、个性化交互等创新产品方向的基础算法和策略研发-基于亿万用户行为的数据挖掘、模型构建、策略效果分析和优化；洞悉用户兴趣需求，深挖潜在商业价值-负责基于网络的个性化推荐算法设计和实现-提高在线广告的相关度、用户体验、投放效果及变现能力,-计算机或相关专业硕士以上学历-良好的逻辑思维能力，和数据敏感度，能能够从海量数据中发现有价值的规律-优秀的分析和解决问题的能力，对挑战性问题充满激情-熟悉推荐算法、知识挖掘、机器学习建模、文本相关性分析等技术,上地十街十号百度大厦,2018-03-18,北京,上市公司,10000人以上,1-3年,本科,20001-30000元/月
北京,推荐算法,架构师,,上海一起作业信息科技有限公司北京分公司,30000-60000,北京-朝阳区,招聘中,http://jobs.zhaopin.com/701352323251191.htm,-负责教育业务平台、教育线上产品、教育大数据和知识图谱构建等核心技术研发工作 -运用最前沿最高端的技术，从事海量用户高并发高性能系统的架构设计及研发，技术驱动产品创新 -研究、优化分布式海量数据存储的服务架构，落实推荐算法、策略，构建高性能、灵活易用的分布式存储及检索系统 , -计算机相关专业，本科及以上学历，硕士博士优先，3年以上互联网企业的研发工作经验 -熟悉php／c＋＋／python/go等编程语言中的一门或几门，具有扎实的面向对象开发经验 -精通操作系统原理、数据结构、算法、网络编程、多线程编程技术，熟悉数据挖掘、推荐策略等相关技术 -有大规模系统设计经验，包括不限于大数据、分布式、机器学习、推荐检索等复杂系统设计经验 -具有较强的创新能力，乐于接受有挑战性的工作，具备优秀的分析问题和解决问题的能力 -能够准确、全面理解业务，根据业务走向抽象和制定系统技术的中长期规划、引入新技术,北京市朝阳区望京绿地中心16层,2018-03-18,北京-朝阳区,民营,500-999人,,不限,30000-60000元/月
